SETID,LOCATION,EFFDT,EFF_STATUS,DESCR
IND,ODI-AINT,01-01-1900 00:00:00,A,SAMBALPUR
IND,BANG-JAK,01-01-1900 00:00:00,A,BENGALURU
IND,4392,01-01-1900 00:00:00,A,KHANDIANAI
IND,TIR6129,01-01-1900 00:00:00,A,TIRUNELVELI
IND,HAN6721,01-01-1900 00:00:00,A,Hanumangarh
IND,BO-MPNAGAR,01-01-1900 00:00:00,A,BHOPAL
IND,MAH-JAL,01-01-1900 00:00:00,A,JALGAON
IND,UJ-NAKHEDA,01-01-1900 00:00:00,A,UJJAIN
IND,VAD-RACE_C,01-01-1900 00:00:00,A,VADODARA
IND,GJ-BHAVNG,01-01-1900 00:00:00,A,BHAVNAGAR
IND,7211,01-01-1900 00:00:00,A,KOLKATA- COLLEGE MORE_BR
IND,7268,01-01-1900 00:00:00,A,VISAKHAPATNAM
IND,7224,01-01-1900 00:00:00,A,AMEERPET
IND,4396,01-01-1900 00:00:00,A,ISNAPUR
IND,GUJ-BHAVNA,01-01-1900 00:00:00,A,BHAVNAGAR
IND,GUJ-VARCH,01-01-1900 00:00:00,A,SURAT - VARACHHA
IND,RAJ-SRIG,01-01-1900 00:00:00,A,SRIGANGANAGAR
IND,HAR-JHA,01-01-1900 00:00:00,A,HARYANA
IND,7317,01-01-1900 00:00:00,A,HYDERABAD - ROCK GARDEN_VISTAS
IND,7290,01-01-1900 00:00:00,A,ANDIPATTI
IND,7330,01-01-1900 00:00:00,A,"SECTOR 81, GURGAON"
IND,7408,01-01-1900 00:00:00,A,KURSI ROAD BRANCH
IND,7414,01-01-1900 00:00:00,A,BISHAN GARH
IND,7426,01-01-1900 00:00:00,A,RABALE MIDC
IND,7428,01-01-1900 00:00:00,A,CAMBRIDGE LAYOUT
IND,7372,01-01-1900 00:00:00,A,ABIDS â€“ BANK STREET
IND,7374,01-01-1900 00:00:00,A,KEONJHAR-AANDOPUR_BR
IND,7441,01-01-1900 00:00:00,A,ARUPATHY
IND,7282,01-01-1900 00:00:00,A,NONGPOH
IND,JAB3389,01-01-1900 00:00:00,A,JABALPUR
IND,HYD1320,01-01-1900 00:00:00,A,UPPAL KALAN
IND,PJ-BADA,01-01-1900 00:00:00,A,JALANDHAR
IND,THAN-MANPA,01-01-1900 00:00:00,A,THANE MANPADA
IND,GUJ-EVENT,01-01-1900 00:00:00,A,AHMEDABAD
IND,NOI-CIT,01-01-1900 00:00:00,A,NOIDA
IND,7413,01-01-1900 00:00:00,A,NANDWAN
IND,7347,01-01-1900 00:00:00,A,GHATAL
IND,7442,01-01-1900 00:00:00,A,SOLKIYA TALA
IND,7376,01-01-1900 00:00:00,A,MAIN MARKET
IND,7444,01-01-1900 00:00:00,A,BETTADAMANE
IND,7445,01-01-1900 00:00:00,A,KUMBARHAL
IND,7446,01-01-1900 00:00:00,A,KURKI
IND,7380,01-01-1900 00:00:00,A,NAMBUR
IND,7203,01-01-1900 00:00:00,A,HYDERABAD-IMAGE GARDEN MADHAPU
IND,7266,01-01-1900 00:00:00,A,SAWLAD NONGTHYMMAI
IND,ALL0660,01-01-1900 00:00:00,A,Allahabad
IND,ANA0085,01-01-1900 00:00:00,A,Anand
IND,DOM1489,01-01-1900 00:00:00,A,Dombivali
IND,SHA0521,01-01-1900 00:00:00,A,SHAHAPUR
IND,PAL2628,01-01-1900 00:00:00,A,Palakkad
IND,JOD6831,01-01-1900 00:00:00,A,Jodhpur - High Court road
IND,HIS0172,01-01-1900 00:00:00,A,Hissar
IND,YAM0247,01-01-1900 00:00:00,A,YAMUNANAGAR
IND,PUJ-MOHALA,01-01-1900 00:00:00,A,JALANDHAR
IND,7221,01-01-1900 00:00:00,A,KHORDHA
IND,7349,01-01-1900 00:00:00,A,BILASPUR - SARKANDA
IND,7420,01-01-1900 00:00:00,A,MAJITAR_BR
IND,7433,01-01-1900 00:00:00,A,KORATTY
IND,7458,01-01-1900 00:00:00,A,SILEHGARH
IND,AJM0185,01-01-1900 00:00:00,A,Ajmer
IND,HOS0427,01-01-1900 00:00:00,A,HOSHANGABAD
IND,ALW0285,01-01-1900 00:00:00,A,Alwar
IND,AHM0295,01-01-1900 00:00:00,A,AHMEDABAD
IND,IND6571,01-01-1900 00:00:00,A,SAPNA-SANGITA
IND,OMA6119,01-01-1900 00:00:00,A,SALEM
IND,BHI0186,01-01-1900 00:00:00,A,BHILAI
IND,SUR0453,01-01-1900 00:00:00,A,SURENDRA NAGAR
IND,SON0302,01-01-1900 00:00:00,A,SONEPAT
IND,JAM0266,01-01-1900 00:00:00,A,Jammu
IND,KAL0203,01-01-1900 00:00:00,A,Kalyan
IND,CHE-SUND,01-01-1900 00:00:00,A,CHENNAI
IND,7238,01-01-1900 00:00:00,A,GREATER NOIDA
IND,PJ-MOHALLA,01-01-1900 00:00:00,A,JALANDHAR
IND,7359,01-01-1900 00:00:00,A,AMADALAVALASA (M)
IND,7455,01-01-1900 00:00:00,A,NEW TOWN
IND,7382,01-01-1900 00:00:00,A,PANSKURA
IND,TRI0866,01-01-1900 00:00:00,A,Trivandrum
IND,CHA2429,01-01-1900 00:00:00,A,Chandigarh
IND,BIK0234,01-01-1900 00:00:00,A,BIKANER
IND,4395,01-01-1900 00:00:00,A,BERHAMPUR_BR
IND,7223,01-01-1900 00:00:00,A,YELLANDU
IND,7417,01-01-1900 00:00:00,A,BHUBANESWAR-TANKAPANI ROAD_BR
IND,7421,01-01-1900 00:00:00,A,SHILLONG - MAWLAI_BR
IND,7422,01-01-1900 00:00:00,A,SALUR (M)
IND,7457,01-01-1900 00:00:00,A,MAIN MARKET
IND,BEGUM_PLC,01-01-1900 00:00:00,A,HYDERABAD - PL & CARDS HUB BEG
IND,7491,01-01-1900 00:00:00,A,KUVADVA
IND,GAL016,01-01-1900 00:00:00,A,DABRA MANDI
IND,7519,01-01-1900 00:00:00,A,NARASANNAPETA (CT)
IND,7523,01-01-1900 00:00:00,A,RAHRA
IND,7524,01-01-1900 00:00:00,A,KARIVENA
IND,7525,01-01-1900 00:00:00,A,HIRIYUR
IND,7331,01-01-1900 00:00:00,A,MAHABALESHWAR
IND,7394,01-01-1900 00:00:00,A,INDORA SQ
IND,4408,01-01-1900 00:00:00,A,AKIVIDU
IND,KOL2636,01-01-1900 00:00:00,A,Kollam
IND,RAI0482,01-01-1900 00:00:00,A,Raichur
IND,MED0690,01-01-1900 00:00:00,A,Medak
IND,PUR0712,01-01-1900 00:00:00,A,Purnia
IND,7314,01-01-1900 00:00:00,A,SIRSI ROAD
IND,7298,01-01-1900 00:00:00,A,ALAGARAI
IND,7381,01-01-1900 00:00:00,A,SANAPURA
IND,7508,01-01-1900 00:00:00,A,BEOHARI
IND,7520,01-01-1900 00:00:00,A,MAHARAJGANJ
IND,7431,01-01-1900 00:00:00,A,GUNJUR - NEAR VARTHUR
IND,7356,01-01-1900 00:00:00,A,ORMANJHI
IND,7346,01-01-1900 00:00:00,A,MAUGANJ
IND,4402,01-01-1900 00:00:00,A,RAMBILLI
IND,1112,01-01-1901 00:00:00,A,HYDERABAD - MIYAPUR
IND,NAN0688,01-01-1900 00:00:00,A,NANDYAL
IND,ALI0971,01-01-1900 00:00:00,A,Aligarh
IND,NIZ6531,01-01-1900 00:00:00,A,Nizamabad
IND,BHA0178,01-01-1900 00:00:00,A,Bharuch
IND,PUN3373,01-01-1900 00:00:00,A,PUNE-VISHRANTWADI
IND,DHA3346,01-01-1900 00:00:00,A,Dhanbad
IND,DIB0839,01-01-1900 00:00:00,A,Dibrugarh
IND,DUR0188,01-01-1900 00:00:00,A,Durgapur
IND,PAN6994,01-01-1900 00:00:00,A,Panjim
IND,FAR0083,01-01-1900 00:00:00,A,FARIDABAD
IND,DEE0497,01-01-1900 00:00:00,A,DEESA
IND,GOR1919,01-01-1900 00:00:00,A,Gorakhpur
IND,SUR-SAVANI,01-01-1900 00:00:00,A,Surat - Savani
IND,THI0526,01-01-1900 00:00:00,A,THIRUVARUR
IND,MH-AMB_NAH,01-01-1900 00:00:00,A,AMBERNATH
IND,ICMC_BELL,01-01-1900 00:00:00,A,ICMC BELLARY
IND,7340,01-01-1900 00:00:00,A,LOHARIA SALMALLA
IND,7425,01-01-1900 00:00:00,A,KHARODI
IND,7265,01-01-1900 00:00:00,A,BARPETA - B.B.ROAD_BR
IND,7273,01-01-1900 00:00:00,A,DHEKIAJULI
IND,7277,01-01-1900 00:00:00,A,KHARGHAR SECTOR 35
IND,7278,01-01-1900 00:00:00,A,ECOSPACE & PRITECH
IND,SHA0767,01-01-1900 00:00:00,A,Shajapur
IND,KHA0867,01-01-1900 00:00:00,A,Khargone
IND,NAS1868,01-01-1900 00:00:00,A,Nasik Bodhale Nagar
IND,PAN1845,01-01-1900 00:00:00,A,Panchkula
IND,MAD6135,01-01-1900 00:00:00,A,MADURAI
IND,RAM2697,01-01-1900 00:00:00,A,CHENNAI-RAMAPURAM
IND,SAH0191,01-01-1900 00:00:00,A,Saharanpur
IND,NAG0517,01-01-1900 00:00:00,A,Nagaur
IND,BAN6899,01-01-1900 00:00:00,A,Banswara
IND,VAP0179,01-01-1900 00:00:00,A,Vapi
IND,DAV0613,01-01-1900 00:00:00,A,DAVENGERE
IND,CHI0739,01-01-1900 00:00:00,A,CHIKMAGALUR
IND,MAL0749,01-01-1900 00:00:00,A,Malappuram
IND,JHA1581,01-01-1900 00:00:00,A,Jhansi
IND,AMB2409,01-01-1900 00:00:00,A,Ambala
IND,BAT0163,01-01-1900 00:00:00,A,BATHINDA
IND,KAN0181,01-01-1900 00:00:00,A,Kannur
IND,KOR1008,01-01-1900 00:00:00,A,Koramangala
IND,ANN6027,01-01-1900 00:00:00,A,CHENNAI-ANNA NAGAR
IND,GON0817,01-01-1900 00:00:00,A,Gonda
IND,OFF6143,01-01-1900 00:00:00,A,VELLORE
IND,JAL0375,01-01-1900 00:00:00,A,Jalgaon
IND,BUL0494,01-01-1900 00:00:00,A,Buldhana
IND,KOT2003,01-01-1900 00:00:00,A,Kottayam
IND,PUN0566,01-01-1900 00:00:00,A,Pune
IND,PUN6458,01-01-1900 00:00:00,A,AHMEDNAGAR
IND,HIM0452,01-01-1900 00:00:00,A,HIMMATNAGAR
IND,GAN0259,01-01-1900 00:00:00,A,Gandhidham
IND,SIL0208,01-01-1900 00:00:00,A,Siliguri
IND,RAJ0655,01-01-1900 00:00:00,A,RAJSAMAND
IND,SIN0445,01-01-1900 00:00:00,A,SINDHANUR
IND,DUN6909,01-01-1900 00:00:00,A,DUNGARPUR
IND,JAL0273,01-01-1900 00:00:00,A,JALANDHAR
IND,JAM6945,01-01-1900 00:00:00,A,Jammu
IND,MEH0257,01-01-1900 00:00:00,A,MEHSANA
IND,7239,01-01-1900 00:00:00,A,GURGAON
IND,7243,01-01-1900 00:00:00,A,GURGAON
IND,7272,01-01-1900 00:00:00,A,SATHUPALLE
IND,7389,01-01-1900 00:00:00,A,DELHI-MAYUR VIHAR PHASE-III
IND,4401,01-01-1900 00:00:00,A,BIJAPUR
IND,MUZ0306,01-01-1900 00:00:00,A,Muzaffarpur
IND,DEL1023,01-01-1900 00:00:00,A,Delhi
IND,NOI3452,01-01-1900 00:00:00,A,Greater Noida
IND,SUR3398,01-01-1900 00:00:00,A,Surat
IND,BER0270,01-01-1900 00:00:00,A,Berhampur
IND,MAD6004,01-01-1900 00:00:00,A,MADURAI
IND,PAT0162,01-01-1900 00:00:00,A,Patiala
IND,PER2707,01-01-1900 00:00:00,A,CHENNAI-PERUMBAKKAM
IND,BHI0246,01-01-1900 00:00:00,A,Bhilwara
IND,PUN6240,01-01-1900 00:00:00,A,Pune
IND,AHM0379,01-01-1900 00:00:00,A,AHMEDNAGAR
IND,BUN0454,01-01-1900 00:00:00,A,Bundi
IND,AMR0725,01-01-1900 00:00:00,A,Amreli
IND,GUN6307,01-01-1900 00:00:00,A,GUNTUR
IND,BAL0609,01-01-1900 00:00:00,A,BALASORE
IND,JAI0798,01-01-1900 00:00:00,A,Jaisalmer
IND,SAM0194,01-01-1900 00:00:00,A,Sambalpur
IND,NAG6718,01-01-1900 00:00:00,A,Nagaur
IND,TRI1953,01-01-1900 00:00:00,A,Trivandrum Vazhuthacaud
IND,JHA6865,01-01-1900 00:00:00,A,Jhalawar
IND,7293,01-01-1900 00:00:00,A,SORTAPWADI
IND,7310,01-01-1900 00:00:00,A,KOLPA
IND,7462,01-01-1900 00:00:00,A,FRIENDS COLONY JHILMIL
IND,6395,01-01-1901 00:00:00,A,UMRANI
IND,7584,01-01-1900 00:00:00,A,ADDANKI
IND,7597,01-01-1900 00:00:00,A,CHAMPHAI
IND,7607,01-01-1900 00:00:00,A,NEAR BUS STAND GONIKOPPAL
IND,7609,01-01-1900 00:00:00,A,VADALUR
IND,541,08-01-2019 00:00:00,A,NAVI MUMBAI - GHANSOLI _BR
IND,956,08-01-2019 00:00:00,A,NAVI MUMBAI - SANPADA_BR
IND,3387,08-01-2019 00:00:00,A,VASHI_BR
IND,THANE-3I,08-01-2019 00:00:00,A,THANE - KAPURBAWDI 3I-INFOTECH
IND,THANE-HIRA,08-01-2019 00:00:00,A,THANE-LEXINGTON TW HIRANANDANI
IND,1183,01-01-1901 00:00:00,A,GANDHINAGAR - KUDASAN
IND,6123,01-01-1901 00:00:00,A,SINGAMPUNARI
IND,KOL6279,01-01-1900 00:00:00,A,BURRABAZAR
IND,RAJ-NANA,01-01-1900 00:00:00,A,RAJKOT - LAXMI NAGAR
IND,7623,01-01-1900 00:00:00,A,BANGALORE - MTP MFAR
IND,3863,01-01-1901 00:00:00,A,GUWAHATI â€“ ATHGAON
IND,7301,01-01-1901 00:00:00,A,MORADABAD - KANTH ROAD
IND,7308,01-01-1901 00:00:00,A,ALIGARH - RAMGHAT ROAD
IND,7309,01-01-1901 00:00:00,A,LUCKNOW - VRINDAVAN YOJNA
IND,7339,01-01-1901 00:00:00,A,DEHRADUN - DOIWALA
IND,581,01-01-1901 00:00:00,A,PUNE - HADAPSAR MAGARPATTA_BR
IND,1238,01-01-1901 00:00:00,A,MUMBAI - ANDHERI W. E. HIGHWAY
IND,59,01-01-1901 00:00:00,A,NAGPUR - CIVIL LINES
IND,3718,01-01-1901 00:00:00,A,SARANGARH
IND,47,01-01-1901 00:00:00,A,BENGALURU - KORAMANGALA
IND,1148,01-01-1901 00:00:00,A,GURUGRAM - SECTOR 15 PART II
IND,6996,01-01-1901 00:00:00,A,PULGAON
IND,1378,01-01-1901 00:00:00,A,VADINAR
IND,6650,07-12-2019 00:00:00,A,HYDERABAD SIDDIAMBER BAZAR
IND,7598,01-01-1900 00:00:00,A,KHANDERAJURI
IND,7514,01-01-1901 00:00:00,A,Calicut_Med_College_BR
IND,IND_BIZPK,01-01-1900 00:00:00,A,INDORE - BUSINESS PARK
IND,7401,01-01-1901 00:00:00,A,DEHRADUN - SUBHASH ROAD
IND,7402,01-01-1901 00:00:00,A,DEHRADUN - PREM NAGAR
IND,7403,01-01-1901 00:00:00,A,PILKHUWA
IND,7405,01-01-1901 00:00:00,A,LUCKNOW - LDA COLONY
IND,7406,01-01-1901 00:00:00,A,LUCKNOW - INDIRA NAGAR SEC-14
IND,7407,01-01-1901 00:00:00,A,LUCKNOW SUSHANT GOLF CITY
IND,7409,01-01-1901 00:00:00,A,GORAKHPUR - TARAMANDAL
IND,7410,01-01-1901 00:00:00,A,KANPUR - RAMBAGH
IND,7443,01-01-1900 00:00:00,A,JAND
IND,1450,01-01-1901 00:00:00,A,TIKAMGARH
IND,6696,01-01-1901 00:00:00,A,BHADRA
IND,1575,01-01-1901 00:00:00,A,NAJIBABAD
IND,7569,01-01-1900 00:00:00,A,ASPUR
IND,ICMC_BELL,01-01-1901 00:00:00,A,ICMC BELLARY
IND,7547,01-01-1901 00:00:00,A,NADAUN
IND,7509,01-01-1901 00:00:00,A,JAMSHEDPUR - KALIMATI ROAD
IND,MUM-DEONAR,01-01-1900 00:00:00,A,DEONAR
IND,7625,01-01-1900 00:00:00,A,FATEHPUR - SHEKHAWATI
IND,7411,01-01-1901 00:00:00,A,BAHERI
IND,7449,01-01-1901 00:00:00,A,LALITPUR
IND,7450,01-01-1901 00:00:00,A,HAMIRPUR VIVEK NAGAR
IND,7465,01-01-1901 00:00:00,A,SAHARANPUR BOMAN JEE ROAD
IND,7467,01-01-1901 00:00:00,A,FATEHPUR KALAN
IND,7504,01-01-1901 00:00:00,A,SAMBHAL
IND,7530,01-01-1901 00:00:00,A,MAKSRIHVA
IND,7538,01-01-1901 00:00:00,A,SIDKI
IND,7501,01-01-1901 00:00:00,A,MAHABUBABAD
IND,664,01-01-1901 00:00:00,A,DEORIA
IND,4370,01-01-1901 00:00:00,A,HYDERABAD - HITECH CITY
IND,VISHAK_RPC,01-01-1901 00:00:00,A,VISHAKHAPATNAM-RPC
IND,7473,01-01-1900 00:00:00,A,MUKUNDAPUR
IND,7536,01-01-1900 00:00:00,A,Banashankari 6th Stage
IND,7522,01-01-1900 00:00:00,A,BHERAI (PIPAVAV PORT HIGHWAY)
IND,7595,01-01-1900 00:00:00,A,ASCENDAS
IND,927,08-01-2019 00:00:00,A,THANE (W) - VASANT VIHAR_BR
IND,1881,08-01-2019 00:00:00,A,NAVI MUMBAI-VASHI SEC-17_BR
IND,1882,08-01-2019 00:00:00,A,NAVI MUMBAI-AIROLI SEC-19_BR
IND,1883,08-01-2019 00:00:00,A,VASHI SECTOR 14_BR
IND,1884,08-01-2019 00:00:00,A,NAVIMUMBAI-NERUL SEC-20_BR
IND,1887,01-01-1901 00:00:00,A,THANE - P333 _BR - 1
IND,2841,08-01-2019 00:00:00,A,NAVI MUMBAI_TURBHE_BRANCH
IND,7614,01-01-1900 00:00:00,A,ANKHOL
IND,4413,01-01-1900 00:00:00,A,BANGALORE - HOODI
IND,7511,01-01-1904 00:00:00,A,KURSELLA_BR
IND,871,01-01-1901 00:00:00,A,SHIRPUR
IND,BAR1531,01-01-1900 00:00:00,A,BARMER
IND,THA3405,01-01-1900 00:00:00,A,TVS SCOOTY SHOWROOM
IND,CPCTIRUPA,01-01-1900 00:00:00,A,TIRUPATHI
IND,1742,01-01-1901 00:00:00,A,KUSHI NAGAR - PADRAUNA_BR
IND,7342,01-01-1901 00:00:00,A,KATHULA GOSPUR
IND,7471,01-01-1900 00:00:00,A,KHURAI
IND,2034,01-01-1901 00:00:00,A,CHANDIKHOL_BR
IND,350,01-01-1901 00:00:00,A,CHENNAI - ADYAR
IND,1414,01-01-1901 00:00:00,A,BANGALORE - BIDADI TOWN
IND,609,01-01-1901 00:00:00,A,BALASORE
IND,1654,01-01-1901 00:00:00,A,GHAZIABAD - SHAKTI KHAND II
IND,1434,01-01-1901 00:00:00,A,ASHOK NAGAR
IND,6252,01-01-1901 00:00:00,A,BENGALURU - CANTONMEN
IND,7527,01-01-1900 00:00:00,A,UKHRA
IND,7580,01-01-1900 00:00:00,A,MANTHANI
IND,7577,01-01-1900 00:00:00,A,CHITTARANJAN PARK NEW DELHI
IND,7610,01-01-1900 00:00:00,A,NELLIKUPPAM
IND,NAGPUR-RPC,01-01-1901 00:00:00,A,NAGPUR - SADAR_RPC
IND,884,08-01-2019 00:00:00,A,THANE (W) - MANPADA_BR
IND,1091,08-01-2019 00:00:00,A,THANE (W) - HIRANANDANI_BR
IND,1487,08-01-2019 00:00:00,A,THANE (E) - KOPARI_BR
IND,1888,08-01-2019 00:00:00,A,THANE - KOLSHET RD_BR
IND,1889,08-01-2019 00:00:00,A,THANE - GOKHALE ROAD_BR
IND,1968,08-01-2019 00:00:00,A,THANE - P333 _BR - 2
IND,7492,01-01-1900 00:00:00,A,PARKAL
IND,6912,01-01-1901 00:00:00,A,GANGAR TALAI
IND,1771,01-01-1901 00:00:00,A,CHHATRAL
IND,1380,01-01-1901 00:00:00,A,VERAVAL
IND,6421,01-01-1901 00:00:00,A,DASGAON
IND,897,01-01-1901 00:00:00,A,PANDUA
IND,1240,01-01-1901 00:00:00,A,MUMBAI - DR AMBEDKAR ROAD
IND,1191,01-01-1901 00:00:00,A,BHOPAL - BAIRAGARH
IND,1125,01-01-1901 00:00:00,A,NEW DELHI - UTTAM NAGAR
IND,6295,01-01-1901 00:00:00,A,NEW DELHI - SADARBAZAR
IND,248,01-01-1901 00:00:00,A,VADODARA - KARELIBAUG
IND,6607,01-01-1901 00:00:00,A,ERODE - SATHY ROAD
IND,659,01-01-1901 00:00:00,A,AVINASHI
IND,7566,01-01-1900 00:00:00,A,NIDADAVOLE
IND,268,08-01-2019 00:00:00,A,THANE (W) - VARTAK NAGAR_BR
IND,1885,08-01-2019 00:00:00,A,THANE - PRESTIGE GARDEN_BR
IND,3405,08-01-2019 00:00:00,A,THANE - CHARAI
IND,3933,08-01-2019 00:00:00,A,VIVIANA MALL_BR
IND,7337,01-01-1901 00:00:00,A,Rewari
IND,GAL017,01-01-1900 00:00:00,A,EB SHAL TOWER - NR ROAD
IND,7447,01-01-1900 00:00:00,A,DUNGRI
IND,7468,01-01-1900 00:00:00,A,MUNDAWARA
IND,6892,01-01-1901 00:00:00,A,SAWAI MADHOPUR - MAHAVIR NAGAR
IND,7553,01-01-1900 00:00:00,A,Gop
IND,7557,01-01-1900 00:00:00,A,SARITA VIHAR NEW DELHI
IND,683,01-01-1901 00:00:00,A,PEDDAPALLI - PRAGATI NAGAR_BR
IND,VISHAK_ICM,01-01-1900 00:00:00,A,ICMC_VISAKHAPATNAM
IND,RHMADURAI,01-01-1901 00:00:00,A,MADURAI - MELUR ROAD_RO
IND,2307,01-01-1902 00:00:00,A,ASIFABAD BRANCH
IND,7201,01-01-1900 00:00:00,A,BENGALURU - RGA TECH PARK
IND,7478,01-01-1901 00:00:00,A,BHAGALPUR â€“ KOTWALI
IND,7562,01-01-1901 00:00:00,A,CHOUTUPPAL
IND,1512,01-01-1901 00:00:00,A,JALANDHAR - CIVIL LINES_BR
IND,499,01-01-1901 00:00:00,A,BADDI
IND,CPCKAKINA,01-01-1900 00:00:00,A,KAKINADA
IND,CPCWAGHOD,01-01-1900 00:00:00,A,WAGHODIA - KARELIBAUG_BR
IND,CPCSONEPA,01-01-1900 00:00:00,A,SONEPAT
IND,7377,01-01-1900 00:00:00,A,SAKHAROLI
IND,7456,01-01-1900 00:00:00,A,SUNEV
IND,7459,01-01-1900 00:00:00,A,SOTHA
IND,6857,01-01-1901 00:00:00,A,BHARATPUR - NAI MANDI
IND,1015,01-01-1901 00:00:00,A,BALRAMPUR
IND,1389,01-01-1901 00:00:00,A,SURAT - PUNAKUMBHARIYA
IND,1202,01-01-1901 00:00:00,A,MUMBAI - LBS MARG KURLA
IND,7588,01-01-1900 00:00:00,A,SUPA
IND,7579,01-01-1900 00:00:00,A,JAGTI
IND,7592,01-01-1900 00:00:00,A,PERUMUGAI
IND,7586,01-01-1900 00:00:00,A,NEAR GOVT PU COLLEGE
IND,1021,08-01-2019 00:00:00,A,VASHI - KOPERKHAIRNE_BR
IND,THANE-RO,08-01-2019 00:00:00,A,THANE - TEEN HATH NAKA_RO
IND,3425,01-01-1901 00:00:00,A,KATWA
IND,7231,01-01-1901 00:00:00,A,BENGALURU -JAYANAGAR 4TH BLOCK
IND,358,01-01-1901 00:00:00,A,GURGAON - IMT MANESAR
IND,THAN-BDLPR,01-01-1900 00:00:00,A,BADLAPUR
IND,MUM6426,01-01-1900 00:00:00,A,NEAR ADARSH HOTEL
IND,MUM0038,01-01-1900 00:00:00,A,HAKKASAN RESTAURANT
IND,7343,01-01-1900 00:00:00,A,NAVSARI GRID
IND,7335,01-01-1900 00:00:00,A,"AMRITSAR, WEALTH BRANCH"
IND,7399,01-01-1900 00:00:00,A,SITABULDI
IND,7292,01-01-1900 00:00:00,A,KOLWADI
IND,6305,01-01-1901 00:00:00,A,HYDERABAD - HIMAYAT NAGAR
IND,6970,01-01-1901 00:00:00,A,AURANGABAD - BEED BYPASS
IND,1098,01-01-1901 00:00:00,A,MUMBAI - DEONAR
IND,1331,01-01-1901 00:00:00,A,BIHARSHARIF_BR
IND,6965,07-12-2019 00:00:00,A,MEERUT - WEST END ROAD
IND,1447,01-01-1901 00:00:00,A,SHAHDOL
IND,3405,01-01-1901 00:00:00,A,THANE - CHARAI
IND,276,01-01-1901 00:00:00,A,CHENNAI - NELSON MANICKAM ROAD
IND,1697,01-01-1901 00:00:00,A,PUNE - PIMPLE SAUDAGAR
IND,7589,01-01-1900 00:00:00,A,KUMBHARI
IND,7599,01-01-1900 00:00:00,A,FARAD
IND,ICMC_PANI,01-01-1900 00:00:00,A,ICMC - PANIPAT
IND,7615,01-01-1900 00:00:00,A,UDAIPURWATI
IND,7334,01-01-1901 00:00:00,A,AJNI
IND,7452,01-01-1901 00:00:00,A,BIKANER_AMBEDKAR CIRCLE
IND,7602,01-01-1901 00:00:00,A,PATAN - CHATOLI ROAD
IND,7503,01-01-1901 00:00:00,A,SARAIKELA
IND,772,01-01-1901 00:00:00,A,AIZAWL - VARTE PLAZA_BR
IND,2688,01-01-1901 00:00:00,A,KOLKATA-DUMDUM CANTONMENT
IND,VAS-APNA,01-01-1900 00:00:00,A,TAMIL SANGAM
IND,CPCDERABAS,01-01-1900 00:00:00,A,DERA BASSI
IND,CPCHUBLI,01-01-1900 00:00:00,A,HUBLI
IND,CPCHOSHAN,01-01-1900 00:00:00,A,HOSHANGABAD
IND,4390,01-01-1900 00:00:00,A,PATNA - GOLA ROAD
IND,460,01-01-1901 00:00:00,A,ANGUL
IND,6508,01-01-1901 00:00:00,A,TIKOTA
IND,1001,01-01-1901 00:00:00,A,KAUSHAMBI - SIRATHU
IND,1684,01-01-1901 00:00:00,A,CHENNAI - ASHOK NAGAR
IND,1097,01-01-1901 00:00:00,A,YAVATMAL
IND,160,01-01-1901 00:00:00,A,NEW DELHI - MODELTOWN
IND,7585,01-01-1900 00:00:00,A,SANTEJ
IND,7578,01-01-1900 00:00:00,A,CHHAUCHH
IND,7513,01-01-1900 00:00:00,A,KARTHIK NAGAR
IND,7605,01-01-1900 00:00:00,A,"RAJARHAT GOPALPUR, CHINAR PARK"
IND,19,08-01-2019 00:00:00,A,MIRA ROAD - SECTOR 5_BR
IND,1728,08-01-2019 00:00:00,A,MIRA ROAD (E) OSTWAL ORBIT_BR
IND,35,08-01-2019 00:00:00,A,THANE (W) - PANCHPAKHADI_BR
IND,228,08-01-2019 00:00:00,A,VASHI - APMC MARKET_BR
IND,419,08-01-2019 00:00:00,A,VASHI - SECTOR 12_BR
IND,564,08-01-2019 00:00:00,A,NAVI MUMBAI - MAHAPE_BR
IND,873,08-01-2019 00:00:00,A,BELAPUR - RLY STATION ROAD_BR
IND,1488,08-01-2019 00:00:00,A,THANE-KALWA BRANCH
IND,7333,01-01-1900 00:00:00,A,CHATORI
IND,7466,01-01-1900 00:00:00,A,AMROHA
IND,6053,01-01-1901 00:00:00,A,COIMBATORE - OPPANAKARA STREET
IND,6811,01-01-1901 00:00:00,A,BAPINI
IND,7554,01-01-1900 00:00:00,A,15 SGR
IND,1886,08-01-2019 00:00:00,A,THANE - GHODBUNDER ROAD_BR
IND,6988,08-01-2019 00:00:00,A,THANE (W) - LOKPURAM_BR
IND,THANE-HFC,08-01-2019 00:00:00,A,THANE (W) - LBS ROAD - HFC
IND,WAGLE_RO,08-01-2019 00:00:00,A,THANE-WAGLE_RO
IND,7489,01-01-1901 00:00:00,A,Kottayam_Med_College_BR
IND,7611,01-01-1900 00:00:00,A,LAKHANI
IND,7395,01-01-1903 00:00:00,A,NAGPUR-JAFFER NAGAR
IND,7550,01-01-1901 00:00:00,A,INDIRANAGAR
IND,7564,01-01-1901 00:00:00,A,KARIMANAGAR-TOWN CIRCLE_BR
IND,6603,01-01-1901 00:00:00,A,PATIALA-LOWER MALL-BR
IND,7469,01-01-1901 00:00:00,A,TANAWARA
